Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
34 Palencia;34038 Bustillo de la Vega;;Total;De 0 a 4 años;2021;2
34 Palencia;34038 Bustillo de la Vega;;Total;De 5 a 9 años;2024;5
34 Palencia;34038 Bustillo de la Vega;;Total;De 5 a 9 años;2023;5
34 Palencia;34038 Bustillo de la Vega;;Total;De 5 a 9 años;2022;2
34 Palencia;34038 Bustillo de la Vega;;Total;De 5 a 9 años;2021;2
34 Palencia;34038 Bustillo de la Vega;;Total;De 10 a 14 años;2024;2
34 Palencia;34038 Bustillo de la Vega;;Total;De 10 a 14 años;2023;2
34 Palencia;34038 Bustillo de la Vega;;Total;De 10 a 14 años;2022;4
34 Palencia;34038 Bustillo de la Vega;;Total;De 10 a 14 años;2021;4
34 Palencia;34038 Bustillo de la Vega;;Total;De 15 a 19 años;2024;4
34 Palencia;34038 Bustillo de la Vega;;Total;De 15 a 19 años;2023;8
34 Palencia;34038 Bustillo de la Vega;;Total;De 15 a 19 años;2022;8
34 Palencia;34038 Bustillo de la Vega;;Total;De 15 a 19 años;2021;8
34 Palencia;34038 Bustillo de la Vega;;Total;De 20 a 24 años;2024;15
34 Palencia;34038 Bustillo de la Vega;;Total;De 20 a 24 años;2023;15
34 Palencia;34038 Bustillo de la Vega;;Total;De 20 a 24 años;2022;13
34 Palencia;34038 Bustillo de la Vega;;Total;De 20 a 24 años;2021;11
34 Palencia;34038 Bustillo de la Vega;;Total;De 25 a 29 años;2024;10
34 Palencia;34038 Bustillo de la Vega;;Total;De 25 a 29 años;2023;10
34 Palencia;34038 Bustillo de la Vega;;Total;De 25 a 29 años;2022;5
34 Palencia;34038 Bustillo de la Vega;;Total;De 25 a 29 años;2021;8
34 Palencia;34038 Bustillo de la Vega;;Total;De 30 a 34 años;2024;6
34 Palencia;34038 Bustillo de la Vega;;Total;De 30 a 34 años;2023;9
34 Palencia;34038 Bustillo de la Vega;;Total;De 30 a 34 años;2022;12
34 Palencia;34038 Bustillo de la Vega;;Total;De 30 a 34 años;2021;11
34 Palencia;34038 Bustillo de la Vega;;Total;De 35 a 39 años;2024;13
34 Palencia;34038 Bustillo de la Vega;;Total;De 35 a 39 años;2023;10
34 Palencia;34038 Bustillo de la Vega;;Total;De 35 a 39 años;2022;10
34 Palencia;34038 Bustillo de la Vega;;Total;De 35 a 39 años;2021;10
34 Palencia;34038 Bustillo de la Vega;;Total;De 40 a 44 años;2024;11
34 Palencia;34038 Bustillo de la Vega;;Total;De 40 a 44 años;2023;10
34 Palencia;34038 Bustillo de la Vega;;Total;De 40 a 44 años;2022;9
34 Palencia;34038 Bustillo de la Vega;;Total;De 40 a 44 años;2021;8
34 Palencia;34038 Bustillo de la Vega;;Total;De 45 a 49 años;2024;10
34 Palencia;34038 Bustillo de la Vega;;Total;De 45 a 49 años;2023;14
34 Palencia;34038 Bustillo de la Vega;;Total;De 45 a 49 años;2022;16
34 Palencia;34038 Bustillo de la Vega;;Total;De 45 a 49 años;2021;17
34 Palencia;34038 Bustillo de la Vega;;Total;De 50 a 54 años;2024;19
34 Palencia;34038 Bustillo de la Vega;;Total;De 50 a 54 años;2023;24
34 Palencia;34038 Bustillo de la Vega;;Total;De 50 a 54 años;2022;32
34 Palencia;34038 Bustillo de la Vega;;Total;De 50 a 54 años;2021;40
34 Palencia;34038 Bustillo de la Vega;;Total;De 55 a 59 años;2024;47
34 Palencia;34038 Bustillo de la Vega;;Total;De 55 a 59 años;2023;42
34 Palencia;34038 Bustillo de la Vega;;Total;De 55 a 59 años;2022;36
34 Palencia;34038 Bustillo de la Vega;;Total;De 55 a 59 años;2021;31
34 Palencia;34038 Bustillo de la Vega;;Total;De 60 a 64 años;2024;26
34 Palencia;34038 Bustillo de la Vega;;Total;De 60 a 64 años;2023;24
34 Palencia;34038 Bustillo de la Vega;;Total;De 60 a 64 años;2022;24
34 Palencia;34038 Bustillo de la Vega;;Total;De 60 a 64 años;2021;26
34 Palencia;34038 Bustillo de la Vega;;Total;De 65 a 69 años;2024;18
34 Palencia;34038 Bustillo de la Vega;;Total;De 65 a 69 años;2023;22
34 Palencia;34038 Bustillo de la Vega;;Total;De 65 a 69 años;2022;21
34 Palencia;34038 Bustillo de la Vega;;Total;De 65 a 69 años;2021;17
34 Palencia;34038 Bustillo de la Vega;;Total;De 70 a 74 años;2024;17
34 Palencia;34038 Bustillo de la Vega;;Total;De 70 a 74 años;2023;14
34 Palencia;34038 Bustillo de la Vega;;Total;De 70 a 74 años;2022;14
34 Palencia;34038 Bustillo de la Vega;;Total;De 70 a 74 años;2021;17
34 Palencia;34038 Bustillo de la Vega;;Total;De 75 a 79 años;2024;14
34 Palencia;34038 Bustillo de la Vega;;Total;De 75 a 79 años;2023;17
34 Palencia;34038 Bustillo de la Vega;;Total;De 75 a 79 años;2022;19
34 Palencia;34038 Bustillo de la Vega;;Total;De 75 a 79 años;2021;21
34 Palencia;34038 Bustillo de la Vega;;Total;De 80 a 84 años;2024;18
34 Palencia;34038 Bustillo de la Vega;;Total;De 80 a 84 años;2023;18
34 Palencia;34038 Bustillo de la Vega;;Total;De 80 a 84 años;2022;19
34 Palencia;34038 Bustillo de la Vega;;Total;De 80 a 84 años;2021;19
34 Palencia;34038 Bustillo de la Vega;;Total;De 85 a 89 años;2024;14
34 Palencia;34038 Bustillo de la Vega;;Total;De 85 a 89 años;2023;15
34 Palencia;34038 Bustillo de la Vega;;Total;De 85 a 89 años;2022;17
34 Palencia;34038 Bustillo de la Vega;;Total;De 85 a 89 años;2021;19
34 Palencia;34038 Bustillo de la Vega;;Total;De 90 a 94 años;2024;12
34 Palencia;34038 Bustillo de la Vega;;Total;De 90 a 94 años;2023;10
34 Palencia;34038 Bustillo de la Vega;;Total;De 90 a 94 años;2022;11
34 Palencia;34038 Bustillo de la Vega;;Total;De 90 a 94 años;2021;8
34 Palencia;34038 Bustillo de la Vega;;Total;De 95 a 99 años;2024;4
34 Palencia;34038 Bustillo de la Vega;;Total;De 95 a 99 años;2023;3
34 Palencia;34038 Bustillo de la Vega;;Total;De 95 a 99 años;2022;1
34 Palencia;34038 Bustillo de la Vega;;Total;De 95 a 99 años;2021;1
34 Palencia;34038 Bustillo de la Vega;;Total;100 y más años;2024;0
34 Palencia;34038 Bustillo de la Vega;;Total;100 y más años;2023;0
34 Palencia;34038 Bustillo de la Vega;;Total;100 y más años;2022;0
34 Palencia;34038 Bustillo de la Vega;;Total;100 y más años;2021;0
34 Palencia;34038 Bustillo de la Vega;;Hombres;Todas las edades;2024;151
34 Palencia;34038 Bustillo de la Vega;;Hombres;Todas las edades;2023;153
34 Palencia;34038 Bustillo de la Vega;;Hombres;Todas las edades;2022;154
34 Palencia;34038 Bustillo de la Vega;;Hombres;Todas las edades;2021;157
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 0 a 4 años;2024;2
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 0 a 4 años;2023;1
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 0 a 4 años;2022;1
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 0 a 4 años;2021;1
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 5 a 9 años;2024;2
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 5 a 9 años;2023;2
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 5 a 9 años;2022;0
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 5 a 9 años;2021;0
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 10 a 14 años;2024;1
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 10 a 14 años;2023;1
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 10 a 14 años;2022;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 10 a 14 años;2021;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 15 a 19 años;2024;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 15 a 19 años;2023;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 15 a 19 años;2022;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 15 a 19 años;2021;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 20 a 24 años;2024;10
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 20 a 24 años;2023;10
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 20 a 24 años;2022;6
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 20 a 24 años;2021;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 25 a 29 años;2024;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 25 a 29 años;2023;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 25 a 29 años;2022;2
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 25 a 29 años;2021;5
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 30 a 34 años;2024;6
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 30 a 34 años;2023;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 30 a 34 años;2022;8
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 30 a 34 años;2021;6
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 35 a 39 años;2024;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 35 a 39 años;2023;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 35 a 39 años;2022;3
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 35 a 39 años;2021;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 40 a 44 años;2024;6
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 40 a 44 años;2023;5
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 40 a 44 años;2022;6
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 40 a 44 años;2021;6
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 45 a 49 años;2024;6
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 45 a 49 años;2023;8
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 45 a 49 años;2022;9
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 45 a 49 años;2021;10
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 50 a 54 años;2024;12
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 50 a 54 años;2023;17
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 50 a 54 años;2022;21
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 50 a 54 años;2021;26
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 55 a 59 años;2024;29
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 55 a 59 años;2023;26
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 55 a 59 años;2022;22
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 55 a 59 años;2021;19
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 60 a 64 años;2024;17
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 60 a 64 años;2023;15
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 60 a 64 años;2022;16
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 60 a 64 años;2021;17
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 65 a 69 años;2024;11
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 65 a 69 años;2023;14
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 65 a 69 años;2022;13
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 65 a 69 años;2021;10
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 70 a 74 años;2024;8
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 70 a 74 años;2023;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 70 a 74 años;2022;9
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 70 a 74 años;2021;12
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 75 a 79 años;2024;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 75 a 79 años;2023;8
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 75 a 79 años;2022;9
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 75 a 79 años;2021;8
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 80 a 84 años;2024;5
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 80 a 84 años;2023;5
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 80 a 84 años;2022;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 80 a 84 años;2021;9
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 85 a 89 años;2024;8
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 85 a 89 años;2023;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 85 a 89 años;2022;6
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 85 a 89 años;2021;7
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 90 a 94 años;2024;3
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 90 a 94 años;2023;3
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 90 a 94 años;2022;4
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 90 a 94 años;2021;2
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 95 a 99 años;2024;3
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 95 a 99 años;2023;2
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 95 a 99 años;2022;1
34 Palencia;34038 Bustillo de la Vega;;Hombres;De 95 a 99 años;2021;0
34 Palencia;34038 Bustillo de la Vega;;Hombres;100 y más años;2024;0
34 Palencia;34038 Bustillo de la Vega;;Hombres;100 y más años;2023;0
34 Palencia;34038 Bustillo de la Vega;;Hombres;100 y más años;2022;0
34 Palencia;34038 Bustillo de la Vega;;Hombres;100 y más años;2021;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;Todas las edades;2024;118
34 Palencia;34038 Bustillo de la Vega;;Mujeres;Todas las edades;2023;122
34 Palencia;34038 Bustillo de la Vega;;Mujeres;Todas las edades;2022;122
34 Palencia;34038 Bustillo de la Vega;;Mujeres;Todas las edades;2021;123
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 0 a 4 años;2024;2
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 0 a 4 años;2023;2
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 0 a 4 años;2022;2
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 0 a 4 años;2021;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 5 a 9 años;2024;3
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 5 a 9 años;2023;3
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 5 a 9 años;2022;2
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 5 a 9 años;2021;2
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 10 a 14 años;2024;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 10 a 14 años;2023;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 10 a 14 años;2022;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 10 a 14 años;2021;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 15 a 19 años;2024;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 15 a 19 años;2023;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 15 a 19 años;2022;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 15 a 19 años;2021;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 20 a 24 años;2024;5
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 20 a 24 años;2023;5
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 20 a 24 años;2022;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 20 a 24 años;2021;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 25 a 29 años;2024;6
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 25 a 29 años;2023;6
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 25 a 29 años;2022;3
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 25 a 29 años;2021;3
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 30 a 34 años;2024;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 30 a 34 años;2023;2
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 30 a 34 años;2022;4
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 30 a 34 años;2021;5
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 35 a 39 años;2024;6
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 35 a 39 años;2023;6
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 35 a 39 años;2022;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 35 a 39 años;2021;6
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 40 a 44 años;2024;5
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 40 a 44 años;2023;5
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 40 a 44 años;2022;3
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 40 a 44 años;2021;2
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 45 a 49 años;2024;4
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 45 a 49 años;2023;6
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 45 a 49 años;2022;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 45 a 49 años;2021;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 50 a 54 años;2024;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 50 a 54 años;2023;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 50 a 54 años;2022;11
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 50 a 54 años;2021;14
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 55 a 59 años;2024;18
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 55 a 59 años;2023;16
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 55 a 59 años;2022;14
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 55 a 59 años;2021;12
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 60 a 64 años;2024;9
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 60 a 64 años;2023;9
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 60 a 64 años;2022;8
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 60 a 64 años;2021;9
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 65 a 69 años;2024;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 65 a 69 años;2023;8
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 65 a 69 años;2022;8
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 65 a 69 años;2021;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 70 a 74 años;2024;9
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 70 a 74 años;2023;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 70 a 74 años;2022;5
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 70 a 74 años;2021;5
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 75 a 79 años;2024;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 75 a 79 años;2023;9
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 75 a 79 años;2022;10
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 75 a 79 años;2021;13
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 80 a 84 años;2024;13
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 80 a 84 años;2023;13
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 80 a 84 años;2022;12
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 80 a 84 años;2021;10
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 85 a 89 años;2024;6
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 85 a 89 años;2023;8
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 85 a 89 años;2022;11
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 85 a 89 años;2021;12
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 90 a 94 años;2024;9
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 90 a 94 años;2023;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 90 a 94 años;2022;7
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 90 a 94 años;2021;6
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 95 a 99 años;2024;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 95 a 99 años;2023;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 95 a 99 años;2022;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;De 95 a 99 años;2021;1
34 Palencia;34038 Bustillo de la Vega;;Mujeres;100 y más años;2024;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;100 y más años;2023;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;100 y más años;2022;0
34 Palencia;34038 Bustillo de la Vega;;Mujeres;100 y más años;2021;0
34 Palencia;34038 Bustillo de la Vega;3403801001 Bustillo de la Vega sección 01001;Total;Todas las edades;2024;269
34 Palencia;34038 Bustillo de la Vega;3403801001 Bustillo de la Vega sección 01001;Total;Todas las edades;2023;275
